,ExpermientName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,InstructionScreenNum,HabituationNumShockType,VAS_score,VAS_type,VAS_RT,ExperimentName,ShockType,ScenarioIndex,HabituationNum,Section
0,,123,1,1779538379.9838479,470.21,Game,1,Unpredictable,53.09,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.24,Game,1,Unpredictable,53.12,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.27,Game,1,Unpredictable,53.16,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.3,Game,1,Unpredictable,53.19,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.34,Game,1,Unpredictable,53.22,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.37,Game,1,Unpredictable,53.25,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.4,Game,1,Unpredictable,53.29,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.43,Game,1,Unpredictable,53.32,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.47,Game,1,Unpredictable,53.35,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.5,Game,1,Unpredictable,53.39,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.53,Game,1,Unpredictable,53.42,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.56,Game,1,Unpredictable,53.45,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.59,Game,1,Unpredictable,53.48,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.63,Game,1,Unpredictable,53.51,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.66,Game,1,Unpredictable,53.54,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.69,Game,1,Unpredictable,53.57,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.76,Game,1,Unpredictable,53.6,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.8,Game,1,Unpredictable,53.68,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.83,Game,1,Unpredictable,53.72,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.86,Game,1,Unpredictable,53.75,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.9,Game,1,Unpredictable,53.78,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.93,Game,1,Unpredictable,53.82,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,470.97,Game,1,Unpredictable,53.85,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.0,Game,1,Unpredictable,53.89,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.04,Game,1,Unpredictable,53.92,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.07,Game,1,Unpredictable,53.96,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.1,Game,1,Unpredictable,53.99,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.13,Game,1,Unpredictable,54.02,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.17,Game,1,Unpredictable,54.05,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.2,Game,1,Unpredictable,54.09,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.23,Game,1,Unpredictable,54.12,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.26,Game,1,Unpredictable,54.15,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.3,Game,1,Unpredictable,54.18,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.33,Game,1,Unpredictable,54.22,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.36,Game,1,Unpredictable,54.25,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.39,Game,1,Unpredictable,54.28,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.43,Game,1,Unpredictable,54.31,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.46,Game,1,Unpredictable,54.35,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.49,Game,1,Unpredictable,54.38,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.52,Game,1,Unpredictable,54.41,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.56,Game,1,Unpredictable,54.44,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.59,Game,1,Unpredictable,54.48,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.62,Game,1,Unpredictable,54.51,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.66,Game,1,Unpredictable,54.54,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.69,Game,1,Unpredictable,54.58,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.73,Game,1,Unpredictable,54.61,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.76,Game,1,Unpredictable,54.65,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.8,Game,1,Unpredictable,54.68,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.83,Game,1,Unpredictable,54.72,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.87,Game,1,Unpredictable,54.75,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.9,Game,1,Unpredictable,54.79,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.94,Game,1,Unpredictable,54.82,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,471.98,Game,1,Unpredictable,54.86,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.02,Game,1,Unpredictable,54.9,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.06,Game,1,Unpredictable,54.94,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.11,Game,1,Unpredictable,54.99,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.15,Game,1,Unpredictable,55.03,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.18,Game,1,Unpredictable,55.07,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.22,Game,1,Unpredictable,55.1,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.25,Game,1,Unpredictable,55.14,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.29,Game,1,Unpredictable,55.17,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.32,Game,1,Unpredictable,55.21,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.35,Game,1,Unpredictable,55.24,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.39,Game,1,Unpredictable,55.27,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.42,Game,1,Unpredictable,55.31,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.46,Game,1,Unpredictable,55.34,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.5,Game,1,Unpredictable,55.38,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.53,Game,1,Unpredictable,55.42,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.57,Game,1,Unpredictable,55.45,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.61,Game,1,Unpredictable,55.49,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.64,Game,1,Unpredictable,55.53,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.68,Game,1,Unpredictable,55.57,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.72,Game,1,Unpredictable,55.6,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.75,Game,1,Unpredictable,55.64,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.78,Game,1,Unpredictable,55.67,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.82,Game,1,Unpredictable,55.7,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.85,Game,1,Unpredictable,55.74,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.88,Game,1,Unpredictable,55.77,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.92,Game,1,Unpredictable,55.8,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.95,Game,1,Unpredictable,55.84,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,472.99,Game,1,Unpredictable,55.88,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.03,Game,1,Unpredictable,55.91,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.06,Game,1,Unpredictable,55.95,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.09,Game,1,Unpredictable,55.98,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.13,Game,1,Unpredictable,56.01,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.16,Game,1,Unpredictable,56.05,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.2,Game,1,Unpredictable,56.08,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.23,Game,1,Unpredictable,56.12,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.27,Game,1,Unpredictable,56.15,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.3,Game,1,Unpredictable,56.19,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.34,Game,1,Unpredictable,56.22,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.38,Game,1,Unpredictable,56.26,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.42,Game,1,Unpredictable,56.3,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.45,Game,1,Unpredictable,56.34,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.48,Game,1,Unpredictable,56.37,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.52,Game,1,Unpredictable,56.4,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.55,Game,1,Unpredictable,56.44,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.59,Game,1,Unpredictable,56.47,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.62,Game,1,Unpredictable,56.51,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.66,Game,1,Unpredictable,56.55,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.7,Game,1,Unpredictable,56.58,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.73,Game,1,Unpredictable,56.62,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.77,Game,1,Unpredictable,56.65,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.8,Game,1,Unpredictable,56.69,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.84,Game,1,Unpredictable,56.72,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.87,Game,1,Unpredictable,56.76,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.9,Game,1,Unpredictable,56.79,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.94,Game,1,Unpredictable,56.82,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,473.97,Game,1,Unpredictable,56.86,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.01,Game,1,Unpredictable,56.89,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.06,Game,1,Unpredictable,56.93,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.11,Game,1,Unpredictable,56.99,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.17,Game,1,Unpredictable,57.03,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.21,Game,1,Unpredictable,57.09,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.25,Game,1,Unpredictable,57.13,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.32,Game,1,Unpredictable,57.18,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.4,Game,1,Unpredictable,57.24,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.47,Game,1,Unpredictable,57.32,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.53,Game,1,Unpredictable,57.4,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.57,Game,1,Unpredictable,57.45,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.61,Game,1,Unpredictable,57.49,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.64,Game,1,Unpredictable,57.53,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.68,Game,1,Unpredictable,57.56,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.71,Game,1,Unpredictable,57.6,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.75,Game,1,Unpredictable,57.63,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.79,Game,1,Unpredictable,57.67,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.82,Game,1,Unpredictable,57.71,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.85,Game,1,Unpredictable,57.74,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.89,Game,1,Unpredictable,57.77,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.92,Game,1,Unpredictable,57.81,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.95,Game,1,Unpredictable,57.84,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,474.99,Game,1,Unpredictable,57.88,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.03,Game,1,Unpredictable,57.92,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.06,Game,1,Unpredictable,57.95,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.1,Game,1,Unpredictable,57.99,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.14,Game,1,Unpredictable,58.02,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.17,Game,1,Unpredictable,58.05,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.2,Game,1,Unpredictable,58.09,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.24,Game,1,Unpredictable,58.12,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.27,Game,1,Unpredictable,58.16,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.31,Game,1,Unpredictable,58.19,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.34,Game,1,Unpredictable,58.23,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.38,Game,1,Unpredictable,58.26,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.41,Game,1,Unpredictable,58.3,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.45,Game,1,Unpredictable,58.33,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.48,Game,1,Unpredictable,58.37,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.52,Game,1,Unpredictable,58.4,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.55,Game,1,Unpredictable,58.44,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.58,Game,1,Unpredictable,58.47,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.62,Game,1,Unpredictable,58.5,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.65,Game,1,Unpredictable,58.54,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.69,Game,1,Unpredictable,58.57,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.72,Game,1,Unpredictable,58.61,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.75,Game,1,Unpredictable,58.64,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.79,Game,1,Unpredictable,58.68,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.82,Game,1,Unpredictable,58.71,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.86,Game,1,Unpredictable,58.74,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.89,Game,1,Unpredictable,58.78,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.93,Game,1,Unpredictable,58.81,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.96,Game,1,Unpredictable,58.85,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,475.99,Game,1,Unpredictable,58.88,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.03,Game,1,Unpredictable,58.91,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.06,Game,1,Unpredictable,58.94,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.09,Game,1,Unpredictable,58.98,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.13,Game,1,Unpredictable,59.01,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.16,Game,1,Unpredictable,59.05,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.19,Game,1,Unpredictable,59.08,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.22,Game,1,Unpredictable,59.11,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.26,Game,1,Unpredictable,59.14,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.29,Game,1,Unpredictable,59.18,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.33,Game,1,Unpredictable,59.21,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.36,Game,1,Unpredictable,59.25,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.41,Game,1,Unpredictable,59.29,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.44,Game,1,Unpredictable,59.32,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.47,Game,1,Unpredictable,59.36,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.5,Game,1,Unpredictable,59.39,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.53,Game,1,Unpredictable,59.42,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.57,Game,1,Unpredictable,59.45,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.61,Game,1,Unpredictable,59.49,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.65,Game,1,Unpredictable,59.53,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.69,Game,1,Unpredictable,59.57,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.72,Game,1,Unpredictable,59.61,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.75,Game,1,Unpredictable,59.64,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.79,Game,1,Unpredictable,59.67,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.82,Game,1,Unpredictable,59.71,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.85,Game,1,Unpredictable,59.74,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.88,Game,1,Unpredictable,59.77,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.92,Game,1,Unpredictable,59.8,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.95,Game,1,Unpredictable,59.84,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,476.98,Game,1,Unpredictable,59.87,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.02,Game,1,Unpredictable,59.9,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.05,Game,1,Unpredictable,59.93,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.08,Game,1,Unpredictable,59.97,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.11,Game,1,Unpredictable,60.0,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.15,Game,1,Unpredictable,60.03,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.18,Game,1,Unpredictable,60.07,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.21,Game,1,Unpredictable,60.1,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.25,Game,1,Unpredictable,60.13,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.28,Game,1,Unpredictable,60.17,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.31,Game,1,Unpredictable,60.2,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.34,Game,1,Unpredictable,60.23,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.38,Game,1,Unpredictable,60.26,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.41,Game,1,Unpredictable,60.3,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.44,Game,1,Unpredictable,60.33,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.48,Game,1,Unpredictable,60.36,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.51,Game,1,Unpredictable,60.4,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.54,Game,1,Unpredictable,60.43,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.58,Game,1,Unpredictable,60.46,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.62,Game,1,Unpredictable,60.5,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.65,Game,1,Unpredictable,60.54,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.68,Game,1,Unpredictable,60.57,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.71,Game,1,Unpredictable,60.6,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.75,Game,1,Unpredictable,60.63,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.78,Game,1,Unpredictable,60.67,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.82,Game,1,Unpredictable,60.7,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.85,Game,1,Unpredictable,60.74,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.88,Game,1,Unpredictable,60.77,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.92,Game,1,Unpredictable,60.8,0,,,7,,,,,,,,Fort,Sound,230.0,,
0,,123,1,1779538379.9838479,477.95,Game,1,Unpredictable,60.84,0,,,7,,,,,,,,Fort,Sound,230.0,,
