,Time,ExpermientName,Subject,StartTime,CurrentTime,Section,Session,Round,Subtrial,ScenarioIndex,Reward_magnitude,Punishment_magnitude,DistanceAtStart,DistanceFromDoor_SubTrial,CurrentDistance,Distance_max,Distance_min,Distance_lock,RoundStartTime,DoorAction_RT,Door_opened,DoorStatus,Door_outcome,DidWin,Door_anticipation_time,ITI_duration,Total_coins,VASQuestionNumber,VAS_score,VAS_type,VAS_RT,Q_type,Q_score,Q_RT,ExperimentName
0,,,,1712674253.49323,47.96,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,47.97,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,47.98,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.0,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.01,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.02,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.03,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.04,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.05,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.06,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.07,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.08,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.09,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.1,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.11,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.12,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.13,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.14,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.15,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.16,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.17,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.18,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.19,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.2,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.21,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.22,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.23,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.24,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.25,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.26,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.27,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.28,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.29,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.3,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.31,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.33,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.34,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.35,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.36,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.37,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.38,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.39,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.4,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.41,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.42,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.43,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.44,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.45,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.46,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.47,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.48,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.49,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.5,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.51,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.52,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.53,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.54,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.55,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.56,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.57,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.58,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.6,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.61,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.62,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.63,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.64,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.65,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.66,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.67,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.68,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.69,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.7,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.71,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.72,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.73,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.74,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.75,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.76,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.77,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.78,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.79,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.8,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.82,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.83,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.84,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.85,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.86,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.87,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.88,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.89,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.9,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.91,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.92,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.93,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.94,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.95,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.96,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.97,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.98,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,48.99,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.0,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.02,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.03,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.04,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.05,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.06,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.07,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.08,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.09,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.1,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.11,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.12,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.13,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.14,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.15,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.16,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.17,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.18,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.19,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.21,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.22,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.23,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.24,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.25,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.26,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.27,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.28,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.29,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.3,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.31,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.32,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.33,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.34,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.35,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.37,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.38,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.39,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.4,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.41,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.42,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.43,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.44,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.45,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.46,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.47,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.48,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.49,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.5,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.52,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.53,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.54,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.55,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.56,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.57,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.58,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.59,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.6,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.61,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.62,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.63,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.64,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.65,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.67,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.68,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
0,,,,1712674253.49323,49.69,Practice,1,,1,100,0,0,0,74,74,100,36,0,32.48,10,1,opened,reward,1,3586.2805361189285,,0,,,,,,,,Doors
